"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"742","Frederica Wilson video shows John Kelly got it wrong Stunned Kelly should apologize ALSO GunControlNow",FALSE,0,NA,2017-10-21 15:29:03,FALSE,NA,"921760248381054976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","carol_weinfeld",0,FALSE,FALSE,NA,NA
"743","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:27:58,FALSE,NA,"921759977194192897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pgrandee10",3264,TRUE,FALSE,NA,NA
"744","GunControlNow",FALSE,0,NA,2017-10-21 15:27:53,FALSE,NA,"921759953789992961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","worldflood1",13,TRUE,FALSE,NA,NA
"745","Yepwe definitely dont have a gun obsession in this country GunControlNow",FALSE,0,NA,2017-10-21 15:25:33,FALSE,NA,"921759367220940801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","traciegirl6",0,FALSE,FALSE,NA,NA
"746","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:23:40,FALSE,NA,"921758895982379009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amsgram",3264,TRUE,FALSE,NA,NA
"747","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:22:44,FALSE,NA,"921758659125960704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennah_justen",3264,TRUE,FALSE,NA,NA
"748","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:22:30,FALSE,NA,"921758598660853766",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janeeucraft",3264,TRUE,FALSE,NA,NA
"749","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:22:10,FALSE,NA,"921758516523819008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BUglyduk",3264,TRUE,FALSE,NA,NA
"750","report guncontrolnow",FALSE,0,NA,2017-10-21 15:21:38,FALSE,NA,"921758381165170689",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"751","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:16:39,FALSE,NA,"921757129970724864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OpposeandDepose",3264,TRUE,FALSE,NA,NA
"752","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:15:21,FALSE,NA,"921756800155836416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobheth",3264,TRUE,FALSE,NA,NA
"753","MT Usual Suspects Calling For GunControlNow Automatic Weapons Are Tightly Regulated NOW",FALSE,0,NA,2017-10-21 15:12:26,FALSE,NA,"921756068199452673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahBo18687778",1,TRUE,FALSE,NA,NA
"754","You think we staged this you fat orange fckweasel Fake news Kidding right BlackLivesMatter",FALSE,0,NA,2017-10-21 15:11:25,TRUE,NA,"921755809469562881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogueChilleh",0,FALSE,FALSE,NA,NA
"755","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:11:15,FALSE,NA,"921755771393552385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realjohnmil",3264,TRUE,FALSE,NA,NA
"756","Bravo This kid has a bright future ahead as hes already using common sense and courage GunControlNow",FALSE,0,NA,2017-10-21 15:11:04,FALSE,NA,"921755723549229056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Root__",1,TRUE,FALSE,NA,NA
"757","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:10:36,FALSE,NA,"921755606138138625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patsdunc",3264,TRUE,FALSE,NA,NA
"758","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:10:13,FALSE,NA,"921755508503187462",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smokeyvera",3264,TRUE,FALSE,NA,NA
"759","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:10:01,FALSE,NA,"921755460889432066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomictees",3264,TRUE,FALSE,NA,NA
"760","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:09:37,FALSE,NA,"921755360481988608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ree13182",3264,TRUE,FALSE,NA,NA
"761","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:08:15,FALSE,NA,"921755014825046017",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","artfudd",3264,TRUE,FALSE,NA,NA
"762","new report Illinois Chicago guncontrolnow",FALSE,0,NA,2017-10-21 15:06:37,FALSE,NA,"921754602088927232",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"763","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:06:32,FALSE,NA,"921754581012377601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dizzynancy47",3264,TRUE,FALSE,NA,NA
"764","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:03:49,FALSE,NA,"921753897030516736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwitTwitCat",3264,TRUE,FALSE,NA,NA
"765","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:03:33,FALSE,NA,"921753833558208513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColoLiberal2",3264,TRUE,FALSE,NA,NA
"766","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:03:06,FALSE,NA,"921753718739136512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TinaJac22661258",3264,TRUE,FALSE,NA,NA
"767","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:00:50,FALSE,NA,"921753146489262080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDemCoalition",3264,TRUE,FALSE,NA,NA
"768","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:00:49,FALSE,NA,"921753145000321024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","komiska_",3264,TRUE,FALSE,NA,NA
"769","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 15:00:13,FALSE,NA,"921752992549867521",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WPicchiarini",3264,TRUE,FALSE,NA,NA
"770","Hey I dont know why you think its okay to control my body but not your guns WarOnWomen GunControlNow",FALSE,2,NA,2017-10-21 14:59:56,FALSE,NA,"921752921544339456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charlot63123215",0,FALSE,FALSE,NA,NA
"771","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:59:45,FALSE,NA,"921752876728442880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lynnfc50",3264,TRUE,FALSE,NA,NA
"772","I was able to walk in the gun store amp get this with no background check This country is sick GunControlNow",FALSE,0,NA,2017-10-21 14:58:17,FALSE,NA,"921752508212613120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MapleBros",7,TRUE,FALSE,NA,NA
"773","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:56:56,FALSE,NA,"921752166871781376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Triggered22",3264,TRUE,FALSE,NA,NA
"774","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:56:44,FALSE,NA,"921752115663515648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janu282",3264,TRUE,FALSE,NA,NA
"775","In other words Friday in the United States of the NRA StopGunViolence GunControlNow",FALSE,0,NA,2017-10-21 14:56:33,FALSE,NA,"921752071837310976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","feverbrain",1,TRUE,FALSE,NA,NA
"776","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:55:47,FALSE,NA,"921751876793548800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dinorah62314",3264,TRUE,FALSE,NA,NA
"777","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:55:38,FALSE,NA,"921751840617791490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChxJenn",3264,TRUE,FALSE,NA,NA
"778","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:55:35,FALSE,NA,"921751827246452737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HollyCB2112",3264,TRUE,FALSE,NA,NA
"779","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:55:33,FALSE,NA,"921751818329313280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mic857",3264,TRUE,FALSE,NA,NA
"780","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:54:39,FALSE,NA,"921751590519705603",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolTapia12",3264,TRUE,FALSE,NA,NA
"781","GunControlNow",FALSE,0,NA,2017-10-21 14:54:31,FALSE,NA,"921751559750348801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AaRO1030",13,TRUE,FALSE,NA,NA
"782","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:54:25,FALSE,NA,"921751531367563264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anne_bishton",3264,TRUE,FALSE,NA,NA
"783","I was able to walk in the gun store amp get this with no background check This country is sick GunControlNow",FALSE,0,NA,2017-10-21 14:54:01,FALSE,NA,"921751434412126208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austinweems28",7,TRUE,FALSE,NA,NA
"784","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:52:59,FALSE,NA,"921751172427415552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kathimsdc",3264,TRUE,FALSE,NA,NA
"785","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:52:45,FALSE,NA,"921751115871522817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spooner_lindsay",3264,TRUE,FALSE,NA,NA
"786","What are those nasty things called Bump stocks Have we banned them yet I didn t think so Complicit GunControlNow End",FALSE,0,NA,2017-10-21 14:51:47,FALSE,NA,"921750872417361922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjoewilliams",1,TRUE,FALSE,NA,NA
"787","new report guncontrolnow",FALSE,0,NA,2017-10-21 14:51:37,FALSE,NA,"921750826992861184",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","StruggleNewsBot",0,FALSE,FALSE,NA,NA
"788","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:51:30,FALSE,NA,"921750800078114822",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paulnetx",3264,TRUE,FALSE,NA,NA
"789","What am I gonna do without my NRATV GunControlNow",FALSE,0,NA,2017-10-21 14:50:38,FALSE,NA,"921750581689040901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hadthelimit",106,TRUE,FALSE,NA,NA
"790","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:50:25,FALSE,NA,"921750525988823042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","happydem18",3264,TRUE,FALSE,NA,NA
"791","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:48:49,FALSE,NA,"921750123645829120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elsa6bean",3264,TRUE,FALSE,NA,NA
"792","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:47:06,FALSE,NA,"921749693243129857",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OutOfOurHouse",3264,TRUE,FALSE,NA,NA
"793","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:47:05,FALSE,NA,"921749689640345600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatrinaHagen2",3264,TRUE,FALSE,NA,NA
"794","RT funder Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJo",FALSE,0,NA,2017-10-21 14:46:52,FALSE,NA,"921749634996953088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RainyMyth",2,TRUE,FALSE,NA,NA
"795","RT funder Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJo",FALSE,0,NA,2017-10-21 14:46:45,FALSE,NA,"921749603837505536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GOPCrooks",2,TRUE,FALSE,NA,NA
"796","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:46:27,FALSE,NA,"921749526372864005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allenpg",3264,TRUE,FALSE,NA,NA
"797","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:46:01,FALSE,NA,"921749417878679553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aminor1963",3264,TRUE,FALSE,NA,NA
"798","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:45:39,FALSE,NA,"921749325322977280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","just_myName",3264,TRUE,FALSE,NA,NA
"799","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:44:49,FALSE,NA,"921749117088362496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmd948",3264,TRUE,FALSE,NA,NA
"800","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:44:36,FALSE,NA,"921749063850225665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brenda_denouden",3264,TRUE,FALSE,NA,NA
"801","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:44:35,FALSE,NA,"921749060586897408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","askish",3264,TRUE,FALSE,NA,NA
"802","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:54,FALSE,NA,"921748888368963591",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CathyLarson16",3264,TRUE,FALSE,NA,NA
"803","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:32,FALSE,NA,"921748795225812995",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haikulabrador",3264,TRUE,FALSE,NA,NA
"804","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:30,FALSE,NA,"921748787399417856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suezinohio",3264,TRUE,FALSE,NA,NA
"805","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:28,FALSE,NA,"921748775722520576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisdanne2",3264,TRUE,FALSE,NA,NA
"806","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:22,FALSE,NA,"921748752427376642",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","braincakebatter",3264,TRUE,FALSE,NA,NA
"807","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:10,FALSE,NA,"921748700174708736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genroxlanguage",3264,TRUE,FALSE,NA,NA
"808","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:05,FALSE,NA,"921748680289513472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ceefee1724",3264,TRUE,FALSE,NA,NA
"809","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:43:02,FALSE,NA,"921748668947972096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pawdacat",3264,TRUE,FALSE,NA,NA
"810","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:56,FALSE,NA,"921748644486963200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Etrangere66",3264,TRUE,FALSE,NA,NA
"811","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:52,FALSE,NA,"921748628003282945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MinSch",3264,TRUE,FALSE,NA,NA
"812","Bravo This kid has a bright future ahead as hes already using common sense and courage GunControlNow",FALSE,7,NA,2017-10-21 14:42:50,FALSE,NA,"921748616221519873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseColchao",1,FALSE,FALSE,NA,NA
"813","Retweetfest If u tweet this link out in the next hour well RT youGunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:30,FALSE,NA,"921748532725518338",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Anti_DJTrump",0,FALSE,FALSE,NA,NA
"814","GunControlNow",FALSE,0,NA,2017-10-21 14:42:30,FALSE,NA,"921748532364763136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinyboo49",13,TRUE,FALSE,NA,NA
"815","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:26,FALSE,NA,"921748517458026501",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hadthelimit",3264,TRUE,FALSE,NA,NA
"816","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:25,FALSE,NA,"921748513767215104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jiorworld",3264,TRUE,FALSE,NA,NA
"817","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:22,FALSE,NA,"921748499821101056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heidihancock123",3264,TRUE,FALSE,NA,NA
"818","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:42:04,FALSE,NA,"921748426437595136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bonnie_london",3264,TRUE,FALSE,NA,NA
"819","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:59,FALSE,NA,"921748402639122433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nautilus1304",3264,TRUE,FALSE,NA,NA
"820","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:53,FALSE,NA,"921748378970611712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rolyater",3264,TRUE,FALSE,NA,NA
"821","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:48,FALSE,NA,"921748359706132480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisa26260317",3264,TRUE,FALSE,NA,NA
"822","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:39,FALSE,NA,"921748321622024192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whatisnttaken59",3264,TRUE,FALSE,NA,NA
"823","RT funder Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJo",FALSE,0,NA,2017-10-21 14:41:24,FALSE,NA,"921748259055587329",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ILoveBernie1",2,FALSE,FALSE,NA,NA
"824","RT funder Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJo  htt",FALSE,0,NA,2017-10-21 14:41:23,FALSE,NA,"921748253292429312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BetzMyboyblue11",1,TRUE,FALSE,NA,NA
"825","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:16,FALSE,NA,"921748224452517889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bethsinni21",3264,TRUE,FALSE,NA,NA
"826","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:16,FALSE,NA,"921748222510481408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabulosaa",3264,TRUE,FALSE,NA,NA
"827","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:15,FALSE,NA,"921748220371447808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Midl_Ground",3264,TRUE,FALSE,NA,NA
"828","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:13,FALSE,NA,"921748212528029696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Angrybeaver99",3264,TRUE,FALSE,NA,NA
"829","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:10,FALSE,NA,"921748200490524672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ausuar",3264,TRUE,FALSE,NA,NA
"830","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:41:05,FALSE,NA,"921748178600329216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajmcdermott615",3264,TRUE,FALSE,NA,NA
"831","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:40:57,FALSE,NA,"921748142693011456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthBridge17",3264,TRUE,FALSE,NA,NA
"832","Retweetfest If u tweet this link out in the next hour well RT you GunControl GunControlNow AMJoy Resist",FALSE,0,NA,2017-10-21 14:40:56,FALSE,NA,"921748139610013696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Desiderata4us",3264,TRUE,FALSE,NA,NA
